DATAFLOW,LAST UPDATE,freq,age,sex,indic_il,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MED_E,EUR,SE,2013,27554,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MED_E,EUR,SE,2014,27890,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MED_E,EUR,SE,2015,27382,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MED_E,EUR,SE,2016,27145,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MED_E,EUR,SE,2017,27230,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MED_E,EUR,SE,2018,27427,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MED_E,EUR,SE,2019,26180,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MED_E,EUR,SE,2020,26573,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MED_E,EUR,SI,2010,12330,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MED_E,EUR,SI,2011,12697,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MED_E,EUR,SI,2012,12680,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MED_E,EUR,SI,2013,12399,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MED_E,EUR,SI,2014,12463,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MED_E,EUR,SI,2015,12837,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MED_E,EUR,SI,2016,12920,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MED_E,EUR,SI,2017,13303,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MED_E,EUR,SI,2018,13898,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MED_E,EUR,SI,2019,14919,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MED_E,EUR,SI,2020,15694,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MED_E,EUR,SK,2010,6686,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MED_E,EUR,SK,2011,6848,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MED_E,EUR,SK,2012,7668,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MED_E,EUR,SK,2013,7256,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MED_E,EUR,SK,2014,7335,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MED_E,EUR,SK,2015,7342,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MED_E,EUR,SK,2016,7427,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MED_E,EUR,SK,2017,7607,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MED_E,EUR,SK,2018,8107,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MED_E,EUR,SK,2019,8737,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MED_E,EUR,SK,2020,9330,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MED_E,EUR,TR,2010,3069,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MED_E,EUR,TR,2011,3672,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MED_E,EUR,TR,2012,3576,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MED_E,EUR,TR,2013,3775,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MED_E,EUR,TR,2014,3855,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MED_E,EUR,TR,2015,3764,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MED_E,EUR,TR,2016,4147,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MED_E,EUR,TR,2017,4264,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MED_E,EUR,TR,2018,3859,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MED_E,EUR,TR,2019,3280,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MED_E,EUR,TR,2020,3435,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MED_E,EUR,UK,2010,19241,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MED_E,EUR,UK,2011,19449,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MED_E,EUR,UK,2012,21393,b
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MED_E,EUR,UK,2013,20985,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MED_E,EUR,UK,2014,22988,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MED_E,EUR,UK,2015,23742,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MED_E,EUR,UK,2016,23468,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MED_E,EUR,UK,2017,23281,b
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MED_E,EUR,UK,2018,24042,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MED_E,EUR,XK,2018,2151,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MEI_E,EUR,AL,2017,2257,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MEI_E,EUR,AL,2018,2453,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MEI_E,EUR,AL,2019,2735,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MEI_E,EUR,AL,2020,3091,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MEI_E,EUR,AT,2010,24885,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MEI_E,EUR,AT,2011,25142,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MEI_E,EUR,AT,2012,25323,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MEI_E,EUR,AT,2013,25349,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MEI_E,EUR,AT,2014,27272,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MEI_E,EUR,AT,2015,27281,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MEI_E,EUR,AT,2016,27037,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MEI_E,EUR,AT,2017,28737,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MEI_E,EUR,AT,2018,28574,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MEI_E,EUR,AT,2019,29045,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MEI_E,EUR,AT,2020,30140,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MEI_E,EUR,BE,2010,22893,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MEI_E,EUR,BE,2011,23520,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MEI_E,EUR,BE,2012,23734,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MEI_E,EUR,BE,2013,24773,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MEI_E,EUR,BE,2014,25012,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MEI_E,EUR,BE,2015,25314,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MEI_E,EUR,BE,2016,25973,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MEI_E,EUR,BE,2017,26088,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MEI_E,EUR,BE,2018,26936,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MEI_E,EUR,BE,2019,27737,b
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MEI_E,EUR,BE,2020,29419,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MEI_E,EUR,BG,2010,3819,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MEI_E,EUR,BG,2011,3741,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MEI_E,EUR,BG,2012,3548,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MEI_E,EUR,BG,2013,3789,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MEI_E,EUR,BG,2014,4233,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MEI_E,EUR,BG,2015,4551,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MEI_E,EUR,BG,2016,4265,b
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MEI_E,EUR,BG,2017,5106,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MEI_E,EUR,BG,2018,5169,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MEI_E,EUR,BG,2019,6353,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MEI_E,EUR,BG,2020,6698,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MEI_E,EUR,CH,2010,38223,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MEI_E,EUR,CH,2011,42453,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MEI_E,EUR,CH,2012,48397,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MEI_E,EUR,CH,2013,50446,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MEI_E,EUR,CH,2014,47670,b
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MEI_E,EUR,CH,2015,48401,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MEI_E,EUR,CH,2016,54390,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MEI_E,EUR,CH,2017,53246,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MEI_E,EUR,CH,2018,52234,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MEI_E,EUR,CH,2019,50986,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MEI_E,EUR,CH,2020,54394,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MEI_E,EUR,CY,2010,19940,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MEI_E,EUR,CY,2011,20724,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MEI_E,EUR,CY,2012,21027,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MEI_E,EUR,CY,2013,19893,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MEI_E,EUR,CY,2014,18793,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MEI_E,EUR,CY,2015,17307,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MEI_E,EUR,CY,2016,17345,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MEI_E,EUR,CY,2017,17675,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MEI_E,EUR,CY,2018,18052,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MEI_E,EUR,CY,2019,19847,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MEI_E,EUR,CY,2020,20092,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MEI_E,EUR,CZ,2010,8605,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MEI_E,EUR,CZ,2011,9111,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MEI_E,EUR,CZ,2012,9460,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MEI_E,EUR,CZ,2013,9340,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MEI_E,EUR,CZ,2014,9272,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MEI_E,EUR,CZ,2015,9061,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MEI_E,EUR,CZ,2016,9638,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MEI_E,EUR,CZ,2017,10125,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MEI_E,EUR,CZ,2018,11080,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MEI_E,EUR,CZ,2019,12182,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MEI_E,EUR,CZ,2020,13122,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MEI_E,EUR,DE,2010,23038,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MEI_E,EUR,DE,2011,22863,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MEI_E,EUR,DE,2012,23372,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MEI_E,EUR,DE,2013,23733,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MEI_E,EUR,DE,2014,23900,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MEI_E,EUR,DE,2015,25098,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MEI_E,EUR,DE,2016,25778,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MEI_E,EUR,DE,2017,26518,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MEI_E,EUR,DE,2018,27403,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MEI_E,EUR,DE,2019,28189,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MEI_E,EUR,DE,2020,32073,b
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MEI_E,EUR,DK,2010,28601,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MEI_E,EUR,DK,2011,31278,b
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MEI_E,EUR,DK,2012,31757,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MEI_E,EUR,DK,2013,32867,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MEI_E,EUR,DK,2014,32732,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MEI_E,EUR,DK,2015,33290,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MEI_E,EUR,DK,2016,33603,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MEI_E,EUR,DK,2017,34519,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MEI_E,EUR,DK,2018,35247,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MEI_E,EUR,DK,2019,35906,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MEI_E,EUR,DK,2020,35846,b
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MEI_E,EUR,EE,2010,7498,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MEI_E,EUR,EE,2011,7179,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MEI_E,EUR,EE,2012,7961,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MEI_E,EUR,EE,2013,8863,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MEI_E,EUR,EE,2014,10035,b
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MEI_E,EUR,EE,2015,10734,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MEI_E,EUR,EE,2016,11369,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MEI_E,EUR,EE,2017,11964,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MEI_E,EUR,EE,2018,13187,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MEI_E,EUR,EE,2019,14344,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MEI_E,EUR,EE,2020,15346,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MEI_E,EUR,EL,2010,14578,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MEI_E,EUR,EL,2011,13219,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MEI_E,EUR,EL,2012,10888,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MEI_E,EUR,EL,2013,9701,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MEI_E,EUR,EL,2014,9054,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MEI_E,EUR,EL,2015,8872,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MEI_E,EUR,EL,2016,8860,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MEI_E,EUR,EL,2017,8972,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MEI_E,EUR,EL,2018,9296,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MEI_E,EUR,EL,2019,9719,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MEI_E,EUR,EL,2020,10321,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MEI_E,EUR,ES,2010,17643,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MEI_E,EUR,ES,2011,16850,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MEI_E,EUR,ES,2012,16553,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MEI_E,EUR,ES,2013,15862,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MEI_E,EUR,ES,2014,15468,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MEI_E,EUR,ES,2015,15383,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MEI_E,EUR,ES,2016,15829,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MEI_E,EUR,ES,2017,16556,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MEI_E,EUR,ES,2018,17034,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MEI_E,EUR,ES,2019,17326,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MEI_E,EUR,ES,2020,18309,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MEI_E,EUR,FI,2010,25166,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MEI_E,EUR,FI,2011,25904,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MEI_E,EUR,FI,2012,26970,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MEI_E,EUR,FI,2013,27799,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MEI_E,EUR,FI,2014,28049,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MEI_E,EUR,FI,2015,28069,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MEI_E,EUR,FI,2016,27949,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MEI_E,EUR,FI,2017,28441,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MEI_E,EUR,FI,2018,29119,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MEI_E,EUR,FI,2019,29816,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MEI_E,EUR,FI,2020,30658,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MEI_E,EUR,FR,2010,23482,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MEI_E,EUR,FR,2011,23880,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MEI_E,EUR,FR,2012,24701,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MEI_E,EUR,FR,2013,24423,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MEI_E,EUR,FR,2014,23985,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MEI_E,EUR,FR,2015,24404,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MEI_E,EUR,FR,2016,24774,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MEI_E,EUR,FR,2017,25000,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MEI_E,EUR,FR,2018,24976,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MEI_E,EUR,FR,2019,25569,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MEI_E,EUR,FR,2020,26073,b
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MEI_E,EUR,HR,2010,7235,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MEI_E,EUR,HR,2011,6655,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MEI_E,EUR,HR,2012,6409,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MEI_E,EUR,HR,2013,6250,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MEI_E,EUR,HR,2014,6219,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MEI_E,EUR,HR,2015,6520,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MEI_E,EUR,HR,2016,6841,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MEI_E,EUR,HR,2017,7424,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MEI_E,EUR,HR,2018,8030,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MEI_E,EUR,HR,2019,8892,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MEI_E,EUR,HR,2020,9541,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MEI_E,EUR,HU,2010,4784,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MEI_E,EUR,HU,2011,5338,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MEI_E,EUR,HU,2012,5519,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MEI_E,EUR,HU,2013,5214,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MEI_E,EUR,HU,2014,5387,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MEI_E,EUR,HU,2015,5377,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MEI_E,EUR,HU,2016,5699,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MEI_E,EUR,HU,2017,5929,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MEI_E,EUR,HU,2018,6504,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MEI_E,EUR,HU,2019,6987,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MEI_E,EUR,HU,2020,7582,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MEI_E,EUR,IE,2010,25414,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MEI_E,EUR,IE,2011,24835,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MEI_E,EUR,IE,2012,24094,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MEI_E,EUR,IE,2013,25078,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MEI_E,EUR,IE,2014,25316,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MEI_E,EUR,IE,2015,26506,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MEI_E,EUR,IE,2016,27479,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MEI_E,EUR,IE,2017,29496,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MEI_E,EUR,IE,2018,30729,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MEI_E,EUR,IE,2019,31240,
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MEI_E,EUR,IE,2020,32183,b
ESTAT:ILC_DI03(1.0),13/05/22 23:00:00,A,Y25-54,T,MEI_E,EUR,IS,2010,20328,
